Module,Class,Function,Full Name,Type,Signature,Has *args,Has **kwargs,Line,File
vfs,VfsLfs2,rename,VfsLfs2.rename,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,mount,VfsLfs2.mount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,statvfs,VfsLfs2.statvfs,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,rmdir,VfsLfs2.rmdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,stat,VfsLfs2.stat,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,umount,VfsLfs2.umount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,remove,VfsLfs2.remove,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,mkdir,VfsLfs2.mkdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,open,VfsLfs2.open,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,ilistdir,VfsLfs2.ilistdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,chdir,VfsLfs2.chdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,getcwd,VfsLfs2.getcwd,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,rename,VfsFat.rename,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,mount,VfsFat.mount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,statvfs,VfsFat.statvfs,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,rmdir,VfsFat.rmdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,stat,VfsFat.stat,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,umount,VfsFat.umount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,remove,VfsFat.remove,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,mkdir,VfsFat.mkdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,open,VfsFat.open,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,ilistdir,VfsFat.ilistdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,chdir,VfsFat.chdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,getcwd,VfsFat.getcwd,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
_onewire,,reset,reset,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebyte,writebyte,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebit,writebit,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,crc8,crc8,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,readbyte,readbyte,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,readbit,readbit,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
deflate,DeflateIO,readline,DeflateIO.readline,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,readinto,DeflateIO.readinto,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,read,DeflateIO.read,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,close,DeflateIO.close,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
dht,,dht_readinto,dht_readinto,function,"(*args, **kwargs)",True,True,0,dht.pyi
dht,DHTBase,measure,DHTBase.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHTBase,__init__,DHTBase.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
dht,DHT22,measure,DHT22.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,temperature,DHT22.temperature,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,humidity,DHT22.humidity,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,__init__,DHT22.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
dht,DHT11,measure,DHT11.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,temperature,DHT11.temperature,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,humidity,DHT11.humidity,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,__init__,DHT11.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
framebuf,,FrameBuffer1,FrameBuffer1,function,"(*args, **kwargs)",True,True,0,framebuf.pyi
framebuf,FrameBuffer,fill_rect,FrameBuffer.fill_rect,method,"(self, *args, **kwargs)",True,True,0,framebuf.pyi
gc,,isenabled,isenabled,function,"(*args, **kwargs)",True,True,0,gc.pyi
hashlib,sha256,digest,sha256.digest,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,sha256,update,sha256.update,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
lcd160cr,,calcsize,calcsize,function,"(*args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,,sleep_ms,sleep_ms,function,"(*args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,,const,const,function,"(*args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,,pack_into,pack_into,function,"(*args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,_send,LCD160CR._send,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,_waitfor,LCD160CR._waitfor,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,_fcmd2b,LCD160CR._fcmd2b,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,_fcmd2,LCD160CR._fcmd2,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,oflush,LCD160CR.oflush,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
lcd160cr,LCD160CR,iflush,LCD160CR.iflush,method,"(self, *args, **kwargs)",True,True,0,lcd160cr.pyi
machine,,dht_readinto,dht_readinto,function,"(*args, **kwargs)",True,True,0,machine.pyi
machine,,info,info,function,"(*args, **kwargs)",True,True,0,machine.pyi
machine,Pin,name,Pin.name,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,pin,Pin.pin,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,port,Pin.port,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,names,Pin.names,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,af_list,Pin.af_list,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,af,Pin.af,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,gpio,Pin.gpio,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,dict,Pin.dict,method,"(cls, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin,debug,Pin.debug,method,"(cls, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin.cpu,__init__,Pin.cpu.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,Pin,mapper,Pin.mapper,method,"(cls, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin.board,__init__,Pin.board.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,RTC,info,RTC.info,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,RTC,wakeup,RTC.wakeup,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,RTC,calibration,RTC.calibration,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,deinit,SoftSPI.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,init,SoftSPI.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,write_readinto,SoftSPI.write_readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,read,SoftSPI.read,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,write,SoftSPI.write,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,readinto,SoftSPI.readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,UART,readchar,UART.readchar,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,UART,writechar,UART.writechar,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_mem_into,SoftI2C.readfrom_mem_into,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_into,SoftI2C.readfrom_into,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_mem,SoftI2C.readfrom_mem,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writeto_mem,SoftI2C.writeto_mem,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,scan,SoftI2C.scan,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writeto,SoftI2C.writeto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writevto,SoftI2C.writevto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,start,SoftI2C.start,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom,SoftI2C.readfrom,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readinto,SoftI2C.readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,init,SoftI2C.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,stop,SoftI2C.stop,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,write,SoftI2C.write,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, channel, *, **kwargs)",False,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, source, *, **kwargs)",False,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, channel, source, *, **kwargs)",False,True,0,machine.pyi
math,,isclose,isclose,function,"(*args, **kwargs)",True,True,0,math.pyi
math,,factorial,factorial,function,"(*args, **kwargs)",True,True,0,math.pyi
network,,route,route,function,"(*args, **kwargs)",True,True,0,network.pyi
network,WIZNET5K,isconnected,WIZNET5K.isconnected,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WIZNET5K,status,WIZNET5K.status,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WIZNET5K,active,WIZNET5K.active,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WIZNET5K,ifconfig,WIZNET5K.ifconfig,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WIZNET5K,config,WIZNET5K.config,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WLAN,config,WLAN.config,method,"(self, *, **kwargs)",False,True,0,network.pyi
network,AbstractNIC,connect,AbstractNIC.connect,method,"(*, **kwargs)",False,True,0,network.pyi
network,AbstractNIC,connect,AbstractNIC.connect,method,"(*, **kwargs)",False,True,0,network.pyi
network,AbstractNIC,config,AbstractNIC.config,method,"(self, *, **kwargs)",False,True,0,network.pyi
onewire,OneWire,select_rom,OneWire.select_rom,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,writebit,OneWire.writebit,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,writebyte,OneWire.writebyte,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,_search_rom,OneWire._search_rom,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,write,OneWire.write,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,crc8,OneWire.crc8,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,readinto,OneWire.readinto,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,scan,OneWire.scan,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,reset,OneWire.reset,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,readbit,OneWire.readbit,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,readbyte,OneWire.readbyte,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,__init__,OneWire.__init__,method,"(self, *argv, **kwargs)",False,True,0,onewire.pyi
pyb,,servo,servo,function,"(*args, **kwargs)",True,True,0,pyb.pyi
pyb,,pwm,pwm,function,"(*args, **kwargs)",True,True,0,pyb.pyi
pyb,,repl_info,repl_info,function,"(*args, **kwargs)",True,True,0,pyb.pyi
pyb,,country,country,function,"(*args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,read_core_vbat,ADCAll.read_core_vbat,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,read_core_vref,ADCAll.read_core_vref,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,read_vref,ADCAll.read_vref,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,read_core_temp,ADCAll.read_core_temp,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,read_channel,ADCAll.read_channel,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,ADCAll,__init__,ADCAll.__init__,method,"(self, *argv, **kwargs)",False,True,0,pyb.pyi
pyb,Accel,read,Accel.read,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Accel,write,Accel.write,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,UART,flush,UART.flush,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,UART,txdone,UART.txdone,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,UART,irq,UART.irq,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,RTC,init,RTC.init,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin,low,Pin.low,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin,irq,Pin.irq,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin,on,Pin.on,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin,off,Pin.off,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin,high,Pin.high,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,Pin.cpu,__init__,Pin.cpu.__init__,method,"(self, *argv, **kwargs)",False,True,0,pyb.pyi
pyb,Pin.board,__init__,Pin.board.__init__,method,"(self, *argv, **kwargs)",False,True,0,pyb.pyi
pyb,SPI,write_readinto,SPI.write_readinto,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SPI,write,SPI.write,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SPI,read,SPI.read,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SPI,readinto,SPI.readinto,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,writeblocks,SDCard.writeblocks,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,power,SDCard.power,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,present,SDCard.present,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,readblocks,SDCard.readblocks,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,ioctl,SDCard.ioctl,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,read,SDCard.read,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,write,SDCard.write,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,info,SDCard.info,method,"(self, *args, **kwargs)",True,True,0,pyb.pyi
pyb,SDCard,__init__,SDCard.__init__,method,"(self, *argv, **kwargs)",False,True,0,pyb.pyi
ucollections,OrderedDict,popitem,OrderedDict.popitem,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,pop,OrderedDict.pop,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,values,OrderedDict.values,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,setdefault,OrderedDict.setdefault,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,update,OrderedDict.update,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,copy,OrderedDict.copy,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,clear,OrderedDict.clear,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,keys,OrderedDict.keys,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,get,OrderedDict.get,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,items,OrderedDict.items,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,fromkeys,OrderedDict.fromkeys,method,"(cls, *args, **kwargs)",True,True,0,ucollections.pyi
ucollections,OrderedDict,__init__,OrderedDict.__init__,method,"(self, *args, **kwargs)",True,True,0,ucollections.pyi
uhashlib,sha256,digest,sha256.digest,method,"(self, *args, **kwargs)",True,True,0,uhashlib.pyi
uhashlib,sha256,update,sha256.update,method,"(self, *args, **kwargs)",True,True,0,uhashlib.pyi
uhashlib,sha256,__init__,sha256.__init__,method,"(self, *argv, **kwargs)",False,True,0,uhashlib.pyi
uheapq,,heappop,heappop,function,"(*args, **kwargs)",True,True,0,uheapq.pyi
uheapq,,heappush,heappush,function,"(*args, **kwargs)",True,True,0,uheapq.pyi
uheapq,,heapify,heapify,function,"(*args, **kwargs)",True,True,0,uheapq.pyi
urandom,,randrange,randrange,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,random,random,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,seed,seed,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,uniform,uniform,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,choice,choice,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,randint,randint,function,"(*args, **kwargs)",True,True,0,urandom.pyi
urandom,,getrandbits,getrandbits,function,"(*args, **kwargs)",True,True,0,urandom.pyi
ure,,sub,sub,function,"(*args, **kwargs)",True,True,0,ure.pyi
ure,,search,search,function,"(*args, **kwargs)",True,True,0,ure.pyi
ure,,match,match,function,"(*args, **kwargs)",True,True,0,ure.pyi
ure,,compile,compile,function,"(*args, **kwargs)",True,True,0,ure.pyi
vfs,VfsLfs2,rename,VfsLfs2.rename,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,mount,VfsLfs2.mount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,statvfs,VfsLfs2.statvfs,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,rmdir,VfsLfs2.rmdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,stat,VfsLfs2.stat,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,umount,VfsLfs2.umount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,remove,VfsLfs2.remove,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,mkdir,VfsLfs2.mkdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,open,VfsLfs2.open,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,ilistdir,VfsLfs2.ilistdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,chdir,VfsLfs2.chdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsLfs2,getcwd,VfsLfs2.getcwd,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,rename,VfsFat.rename,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,mount,VfsFat.mount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,statvfs,VfsFat.statvfs,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,rmdir,VfsFat.rmdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,stat,VfsFat.stat,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,umount,VfsFat.umount,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,remove,VfsFat.remove,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,mkdir,VfsFat.mkdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,open,VfsFat.open,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,ilistdir,VfsFat.ilistdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,chdir,VfsFat.chdir,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
vfs,VfsFat,getcwd,VfsFat.getcwd,method,"(self, *args, **kwargs)",True,True,0,vfs.pyi
_onewire,,reset,reset,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebyte,writebyte,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebit,writebit,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,crc8,crc8,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
